Country,Population,Region,Year,State,City,Urban_Population,Rural_Population,Growth_Rate,Literacy_Rate,Density_per_km2,Birth_Rate,Death_Rate
India,12087783,Central,2004,Maharashtra,Chennai,527805,8542034,1.06,66.85,968,26.02,8.93
India,18973159,Northeast,2022,Tamil Nadu,Mumbai,3700697,8097425,2.77,81.01,270,10.11,14.08
India,4640585,East,2008,UP,Hyderabad,3906714,5624409,1.37,67.92,266,20.09,13.32
India,12308491,West,2008,Maharashtra,Hyderabad,525073,4441985,2.55,67.49,773,13.92,13.07
India,12093146,South,2002,Maharashtra,Bangalore,1130148,916230,1.27,78.93,153,16.76,14.71
India,18150236,Central,2018,Rajasthan,Bangalore,2146715,7013674,1.22,68.24,755,18.18,5.74
India,19482026,Northeast,2015,UP,Mumbai,7570354,6957582,1.87,63.87,865,21.2,5.63
India,4969495,North,2015,Gujarat,Mumbai,9617323,5571115,2.95,74.29,482,17.09,9.35
India,7417241,West,2002,UP,Chennai,8455966,6673493,2.34,61.82,731,22.9,14.13
India,8940111,North,2019,Karnataka,Bangalore,5017202,7692567,0.69,91.69,669,13.75,10.34
India,10506519,West,2023,Rajasthan,Kolkata,9906346,8316334,2.7,75.8,901,25.8,14.34
India,4527375,Central,2021,Karnataka,Kolkata,5962580,2604805,2.24,60.46,1267,22.04,6.55
India,3754595,Northeast,2023,Tamil Nadu,Hyderabad,6223923,4816771,2.37,67.86,1312,17.04,12.37
India,13136535,Central,2000,Tamil Nadu,Pune,1267258,9283527,1.56,93.52,750,20.64,8.22
India,1894040,Central,2023,Bihar,Chennai,4934166,1551157,2.17,77.37,331,18.08,11.77
India,17692061,West,2019,Karnataka,Chennai,6119322,1590564,1.62,72.56,1460,27.5,9.28
India,2056811,East,2010,UP,Delhi,62884,1714256,0.74,71.03,1475,20.93,8.04
India,11573201,Northeast,2016,Karnataka,Kolkata,6556521,3962006,3.03,74.59,108,25.77,13.55
India,8027848,North,2007,Gujarat,Pune,8308648,1375187,2.53,67.41,538,25.9,8.9
India,15477626,East,2003,Rajasthan,Hyderabad,4341496,8889313,2.51,86.22,264,24.68,7.28
India,16749911,East,2005,Tamil Nadu,Chennai,8637804,6775986,1.08,77.79,152,25.02,6.51
India,18261852,South,2007,Gujarat,Pune,1331356,1285379,2.49,86.3,699,14.49,6.77
India,17532530,North,2019,Tamil Nadu,Delhi,8147263,5604824,1.2,68.9,519,27.42,10.22
India,3939453,West,2002,Gujarat,Pune,1457383,1138543,2.56,60.05,331,24.16,5.54
India,9310797,South,2015,Tamil Nadu,Bangalore,2275355,8175657,1.5,93.82,1213,11.08,5.76
India,4007874,South,2024,UP,Hyderabad,9113402,2399481,0.97,77.92,376,22.95,9.52
India,1232200,Central,2002,Gujarat,Bangalore,2072309,3228324,3.22,62.79,494,19.64,12.01
India,4825219,West,2024,Rajasthan,Delhi,7058107,168439,0.81,63.63,1426,12.85,11.89
India,12285683,East,2017,Maharashtra,Kolkata,5711921,93207,2.79,75.21,1437,19.46,14
India,9829138,Northeast,2013,Tamil Nadu,Hyderabad,9181886,9951406,0.81,84.33,495,28.45,10.06
India,17921172,East,2017,Karnataka,Mumbai,4661286,5797623,2.55,73.88,810,27.52,7.18
India,8113736,East,2001,Maharashtra,Mumbai,9744932,1583108,0.83,88.71,944,11.73,13
India,1481041,Central,2021,Karnataka,Mumbai,4674100,6696869,2.03,71.52,477,18.81,6.48
India,5075764,East,2002,Tamil Nadu,Pune,6525093,1859276,1.06,61.6,603,20.19,11.74
India,7012111,North,2015,UP,Chennai,6311063,9701688,3.1,60.29,1020,23.82,11.99
India,6192453,East,2008,Rajasthan,Pune,5429184,3825136,1.7,90.08,893,25.33,6.93
India,16620320,East,2003,Rajasthan,Pune,2903158,7962070,0.55,94.46,1361,26.57,5.55
India,7339165,North,2000,Maharashtra,Pune,4956015,1199894,2.38,64.65,1493,21.93,6.88
India,17099883,Central,2003,Maharashtra,Pune,4720632,5749719,1.84,62.17,469,27.64,12.94
India,8173445,South,2000,Tamil Nadu,Kolkata,1024431,3401788,3.08,92,955,21.13,13.34
India,13170969,West,2013,Rajasthan,Mumbai,9321865,1115999,1.8,63.53,406,10.46,7.62
India,10467730,Central,2020,Rajasthan,Chennai,2834850,6941600,1.73,67.99,798,19.17,10.2
India,16939251,East,2015,Gujarat,Chennai,2024734,1096859,1.86,88.06,412,13.22,5.56
India,9662901,South,2019,Tamil Nadu,Delhi,1225638,2736332,3.08,94.93,218,21.48,6.94
India,15410981,West,2023,Tamil Nadu,Mumbai,4969589,4864908,2.26,77.01,528,23.62,10.67
India,9829110,West,2007,Rajasthan,Hyderabad,2659577,9960505,2.51,67.38,180,23.62,7.33
India,17167742,West,2006,Bihar,Pune,5943377,5618804,2.66,89.67,681,19.81,5.51
India,18043949,North,2002,UP,Chennai,3753976,3586065,3.31,73.8,609,24.34,13.89
India,5737453,North,2016,Gujarat,Delhi,9772062,9644163,3.01,69.54,225,12.29,7.32
India,13826030,South,2000,UP,Chennai,1678940,6976450,3.28,77.16,1122,28.96,12.77
India,915144,East,2015,Rajasthan,Hyderabad,1711387,9611324,1.53,89.95,472,26.86,9.22
India,1468137,South,2011,Tamil Nadu,Hyderabad,25861,5720742,1.14,68.16,554,27.1,12.06
India,19134522,East,2018,Bihar,Mumbai,279422,3137117,1.11,74.83,812,10.66,8.56
India,12499024,Central,2021,Rajasthan,Kolkata,4311477,5702246,3.07,75.55,1021,14.59,11.03
India,12334580,West,2022,Tamil Nadu,Chennai,4127448,1332638,2.99,89.15,619,11.99,11.57
India,9418140,West,2021,Tamil Nadu,Kolkata,7458326,8299841,2.45,83.66,193,27.31,6.24
India,13863332,North,2013,UP,Hyderabad,2693695,3461583,0.69,87.32,974,25,13.84
India,572797,Central,2005,Rajasthan,Bangalore,2744496,2600596,1.45,84.27,1442,11.92,8.53
India,5918590,Northeast,2005,Bihar,Hyderabad,8881625,9803805,2.7,80.74,754,18.04,12.87
India,11582766,Central,2012,UP,Hyderabad,4832968,2016295,1.25,64.63,653,20.24,10.52
India,6702469,East,2018,Tamil Nadu,Chennai,8557109,4698855,2.37,89.15,350,24.3,6.83
India,17241615,Central,2021,Karnataka,Pune,945519,665674,2.13,81.25,915,15.87,8.55
India,10445126,North,2007,Maharashtra,Hyderabad,4790601,4637907,1.29,84.54,897,15.81,5.85
India,7225173,East,2001,Rajasthan,Delhi,7137959,5500192,3.3,87.26,807,20.63,7.71
India,5934724,South,2020,Gujarat,Pune,4012239,6940741,1.27,70.91,907,20.51,7.07
India,13909983,East,2000,Tamil Nadu,Hyderabad,1617826,5844475,3.18,75.31,327,12.24,7.74
India,7301204,South,2014,Gujarat,Bangalore,6394988,7019535,2.12,78.95,905,24.25,13.03
India,17556888,Northeast,2000,Bihar,Hyderabad,2094952,5063629,0.78,72,1336,13.57,5.8
India,13074171,East,2004,Rajasthan,Mumbai,1267691,3779096,3,69.05,114,27,11.32
India,10600121,West,2015,Karnataka,Chennai,854533,3688770,2.87,87.19,1453,25.46,8.54
India,17974633,Northeast,2018,Gujarat,Bangalore,2346338,3994856,2.99,86.38,947,29.62,9.84
India,11240124,South,2003,Rajasthan,Delhi,8583669,4666850,2.41,89.11,1315,13.42,7.13
India,16988002,North,2002,Gujarat,Kolkata,1691808,9532235,2.63,84.38,834,28.89,14.54
India,12962007,Northeast,2016,Bihar,Hyderabad,8381765,6076927,3.22,70.91,781,24.65,11.64
India,2125414,Northeast,2016,Tamil Nadu,Hyderabad,1875478,5408277,0.88,71.45,1062,27.62,7.02
India,15649220,Northeast,2011,Tamil Nadu,Kolkata,129491,1728150,0.75,78.47,1220,10.69,9.9
India,7933060,South,2013,Maharashtra,Kolkata,7657043,7610679,0.88,89.25,1039,16.42,6.55
India,18141746,South,2020,Bihar,Kolkata,7747444,174746,3.11,72.12,864,10.59,14.1
India,17737391,East,2005,Karnataka,Delhi,6499547,1158013,2.19,86.81,301,13.64,9.71
India,15878495,West,2002,Maharashtra,Kolkata,100396,3002555,1.03,70.7,1262,27.69,5.74
India,13367392,Northeast,2008,Rajasthan,Hyderabad,6745338,8431464,0.93,71.85,959,18.22,6.51
India,6106095,East,2004,Bihar,Kolkata,7814704,6000262,1.84,86.33,206,23.43,9.98
India,171701,East,2023,Tamil Nadu,Mumbai,9010709,4965798,2.95,83.75,819,19.68,6.97
India,11028041,West,2016,Maharashtra,Pune,9449233,214969,2.92,67.29,1084,19.47,12.11
India,13687651,East,2013,Tamil Nadu,Pune,2067315,3001936,3.05,88.95,593,23,9.26
India,17891857,West,2020,UP,Bangalore,9807037,7913110,2.81,87.46,800,18.7,10.64
India,1483043,North,2002,UP,Hyderabad,2514117,90483,0.68,87.91,634,10.41,11.18
India,6687056,West,2000,Maharashtra,Delhi,9253818,5517299,2.66,76.46,1053,26.01,14.48
India,6839177,Central,2019,Maharashtra,Kolkata,2588485,50225,2.06,71.5,1265,15.47,14.34
India,298924,West,2020,Bihar,Delhi,5384763,2567758,2.68,89.74,1120,23.43,8.76
India,2140923,West,2022,Rajasthan,Bangalore,8852409,2096672,1.95,80.59,826,23.16,13.96
India,1990711,Central,2000,Karnataka,Mumbai,6048283,8945344,1.95,92.58,524,12.89,14.94
India,13177429,West,2002,Karnataka,Bangalore,9499583,4604742,0.88,68.88,235,13.29,13.8
India,18190523,South,2017,UP,Hyderabad,9297621,9986191,3.22,94.15,787,18.96,5.51
India,12149015,East,2024,UP,Pune,3717560,3849782,1.62,73.27,479,16.84,8.27
India,3268451,East,2009,UP,Mumbai,1433911,2628883,2.25,73.46,154,15.47,6.1
India,3422021,North,2021,Tamil Nadu,Mumbai,2965092,70445,1.12,68.36,784,16.19,11.84
India,240477,North,2002,Karnataka,Delhi,3698684,4687867,1.61,93.78,1243,15.09,8.5
India,9653204,Central,2007,Maharashtra,Mumbai,7381744,1403164,3.11,61.39,286,12.21,6.89
India,6263415,South,2013,UP,Hyderabad,25194,6059467,1.13,76.57,424,11.76,7.07
India,11005983,North,2023,Gujarat,Kolkata,8980286,5276779,1.12,72.79,522,27.6,8.75
India,16289814,East,2017,Bihar,Hyderabad,9856096,6066182,1.28,65.57,199,26.3,10.96
India,15144351,North,2014,Rajasthan,Kolkata,1690414,9707418,2.22,84.96,875,19.89,11.81
India,4965782,North,2021,Maharashtra,Hyderabad,8379497,9744678,2.06,91.44,569,16.4,5.22
India,8617962,West,2022,Rajasthan,Pune,3994408,5858444,1.03,68.52,956,23.73,14.81
India,10856349,North,2001,Maharashtra,Chennai,6934316,6312344,2.58,77.42,270,12.18,5.41
India,13369339,Central,2009,Maharashtra,Mumbai,8264087,2072787,3.22,80.24,1032,12.03,14.8
India,2232931,East,2001,Karnataka,Mumbai,4980556,2476063,1.1,73.67,1366,12.82,7.69
India,1101636,Central,2016,UP,Hyderabad,5026333,2473181,2.52,92.25,1093,23.84,13.92
India,6991550,Central,2007,Bihar,Kolkata,8967589,5807661,2.26,76.15,421,26.43,13.8
India,6681430,Northeast,2000,Rajasthan,Delhi,4636551,3951626,1.49,94.4,225,20.73,9.84
India,10520822,South,2008,Tamil Nadu,Pune,6390603,9419730,2.35,70.33,95,13.37,12.51
India,10001767,Northeast,2010,Bihar,Mumbai,4078113,1797208,1.13,62.56,173,16.74,11.65
India,2697765,Northeast,2021,Bihar,Chennai,3005135,9415203,3,80.12,1295,26.46,13.22
India,19864469,West,2015,Gujarat,Mumbai,823964,6698576,0.57,88.82,331,20.25,10.56
India,9423551,Central,2006,Bihar,Bangalore,9718059,2904688,2.2,73.59,1345,19.02,8.37
India,8794039,South,2009,Tamil Nadu,Chennai,9748726,9290818,1.46,66.48,65,23.18,9.18
India,15214469,East,2022,Bihar,Delhi,4678353,7048916,3.14,85.84,649,17.09,6.39
India,16842357,East,2002,Gujarat,Chennai,5748010,1990847,2,69.48,1451,10.09,7.87
India,11355807,South,2017,Bihar,Chennai,3663180,1446277,2.91,86.94,1186,28.82,14.67
India,8036378,Central,2024,Rajasthan,Mumbai,2995860,588696,3.27,69.18,1388,24.21,9.29
India,11253871,Central,2023,UP,Chennai,6164430,4967422,1.5,79.51,1495,29.16,12.14
India,3832700,West,2012,Gujarat,Hyderabad,31742,3108600,3.14,91.07,300,27,8.11
India,12922508,West,2006,UP,Pune,1072118,140073,2.68,67.16,1130,17.48,12.2
India,3611669,Northeast,2024,UP,Chennai,6364787,7952666,0.82,88.72,1254,17.57,9.77
India,18520368,East,2003,Maharashtra,Mumbai,8899550,5809885,0.81,69.29,292,12.88,12.89
India,19164315,West,2012,Gujarat,Hyderabad,2109282,6620705,2.95,83.12,1115,26.15,8.99
India,7205738,South,2019,Bihar,Delhi,6448577,363514,1.9,68.53,615,22.39,14.64
India,1994741,East,2000,Rajasthan,Bangalore,789547,6717419,1.99,64.01,905,15.12,6.84
India,16043149,Central,2007,Rajasthan,Chennai,9610298,1969826,3.17,83.24,512,29.2,10.05
India,11103420,East,2013,Rajasthan,Hyderabad,980452,3013368,3.21,80.82,101,25.36,6.64
India,12152758,North,2015,Karnataka,Hyderabad,6075016,2191409,0.84,74.05,1350,27.65,7.63
India,17651471,East,2013,Karnataka,Delhi,1356475,99078,1.62,61.28,1473,13.48,10.19
India,13228358,West,2011,Karnataka,Delhi,6639521,6944073,3.19,76.63,289,21.85,6.75
India,14563996,South,2018,Rajasthan,Bangalore,1623208,5062352,2.96,65.2,1156,29.82,6.08
India,6054327,Central,2022,Tamil Nadu,Bangalore,2874430,1512039,2.66,72.58,1093,16.99,13.47
India,9012292,Central,2014,Rajasthan,Mumbai,4401536,6977438,0.81,80.52,171,18.07,8.66
India,9857664,West,2001,UP,Bangalore,1039325,8038948,2.36,92.88,1431,20.74,12.12
India,3227640,West,2001,UP,Bangalore,8962490,4294360,2.25,77.9,438,10.89,9.8
India,13738435,West,2022,Rajasthan,Kolkata,5489953,5197427,1,66.82,345,14.52,12.46
India,8952284,North,2021,UP,Hyderabad,2625938,1181925,2.82,93.12,124,16.46,7.62
India,8929521,South,2018,Gujarat,Chennai,4065312,1272059,1.44,60.91,531,10.19,5.99
India,2425804,North,2024,Tamil Nadu,Kolkata,7561947,3514934,2.36,82.5,874,16.31,10.22
India,5600616,West,2021,Bihar,Kolkata,9222020,5558697,1.59,69.18,1443,20.91,11.35
India,19557905,South,2021,Maharashtra,Kolkata,5851920,563904,0.75,86.51,1017,10.39,14.49
India,14731983,West,2016,Rajasthan,Chennai,486873,8919656,2.07,71.59,89,20.64,12.73
India,5073331,South,2019,Rajasthan,Pune,1860237,6833585,1.42,75.01,1439,26,13.75
India,14763362,Central,2009,Gujarat,Bangalore,3955113,9405666,0.71,86.96,1008,12.92,12.3
India,18113017,North,2005,UP,Kolkata,3925134,373376,1.1,91.42,1353,29.23,14.95
India,4120161,Northeast,2014,Bihar,Pune,9658976,242793,2.36,66.39,1427,18.3,12.41
India,283725,West,2021,Karnataka,Pune,4488458,5760605,0.8,70.37,1113,18.77,11.53
India,6618056,West,2010,Rajasthan,Mumbai,1730174,9646001,0.76,60.15,198,20.3,8.17
India,17985391,East,2004,Maharashtra,Mumbai,2950372,425766,3.33,89.98,1061,17.86,7.47
India,9249280,Northeast,2000,Karnataka,Chennai,6246314,6213350,0.82,93.15,755,23.05,7.79
India,6690981,Central,2007,Rajasthan,Delhi,5759715,993577,1.63,69.78,298,13.56,5.27
India,19195740,West,2020,Bihar,Hyderabad,1457553,9958427,0.9,73.46,191,28.41,7.34
India,15266272,North,2011,Bihar,Bangalore,7837591,1154618,3.32,75.01,1021,27.37,7.85
India,10018904,Central,2011,Karnataka,Hyderabad,3460291,4497932,1.94,74.34,662,22.9,5.86
India,14074141,West,2004,Gujarat,Kolkata,276365,3095651,0.83,73.75,1349,25.79,5.12
India,10236119,North,2006,Maharashtra,Bangalore,5817595,8512226,2.81,76.66,1477,24.17,10.03
India,14370758,East,2003,Karnataka,Bangalore,4530151,3711958,2.84,65.38,848,19.49,6.81
India,8599906,East,2005,Karnataka,Pune,4676637,3878282,3.2,62.02,78,13.11,7.33
India,17148459,North,2012,Gujarat,Chennai,6193933,2119522,2.62,85.32,508,16.48,14.81
India,13794045,Central,2019,Karnataka,Hyderabad,6055860,9776569,0.66,89.63,1001,27.69,6.48
India,4786605,North,2014,Maharashtra,Hyderabad,5426015,7489894,2.15,88.36,161,23.32,5.5
India,18908746,Northeast,2002,Tamil Nadu,Delhi,8516746,4009293,1.65,81.93,579,27.31,13.25
India,19816009,North,2022,Maharashtra,Delhi,2826559,221929,2.75,93.91,1067,27.56,7.71
India,7067191,East,2007,Gujarat,Hyderabad,1927491,5779735,2.27,60.05,1466,20.55,10.05
India,11515773,East,2019,Karnataka,Delhi,5123208,9261947,2.68,71.18,431,18.73,13.34
India,16660811,East,2015,UP,Delhi,6611596,8318930,1.04,70.85,622,18.59,10.07
India,19627428,Northeast,2012,UP,Bangalore,5013203,5621149,1.81,72.24,1015,18.88,13.93
India,16958094,West,2017,Bihar,Chennai,2016931,6524360,1.8,88,893,28.92,11.64
India,13181778,Northeast,2009,Tamil Nadu,Kolkata,5493798,6588650,3.44,72.3,635,13.01,11.16
India,2812108,West,2018,Rajasthan,Bangalore,8965633,6728857,0.56,78.45,115,13.04,12.57
India,18719724,Northeast,2016,Rajasthan,Pune,1825139,7060097,2.95,81.49,350,17.74,7.19
India,19720929,South,2023,Gujarat,Delhi,9549330,9305867,0.79,89.59,986,26.04,6.72
India,13089522,West,2018,Bihar,Bangalore,6411238,7725218,0.74,81.56,1354,27.04,13.4
India,5042332,Central,2022,Rajasthan,Bangalore,2470419,1681691,1.48,73.35,207,26.51,14
India,18774228,Central,2004,Bihar,Mumbai,6419383,2133376,2.6,84.32,1036,21.64,6.61
India,11835702,East,2020,UP,Bangalore,6139880,7197083,2.54,78.04,510,27.15,10.31
India,11973274,Northeast,2022,Maharashtra,Bangalore,2007474,4660682,2.38,78.49,465,13.86,6.69
India,13489546,North,2008,Bihar,Chennai,5700120,4018921,2.82,71.73,517,21.97,5.3
India,4921482,East,2011,Bihar,Hyderabad,7118323,2414360,1.2,60.06,959,16.57,10
India,18836542,North,2020,Rajasthan,Mumbai,4758552,3886562,2.4,72.45,638,15.46,11.01
India,3775614,Northeast,2000,Tamil Nadu,Mumbai,2739009,4401044,2.41,70.6,1417,11.99,9.69
India,14492124,East,2000,Rajasthan,Mumbai,8364335,1055368,2.46,63.51,431,17.3,12.82
India,15243708,East,2014,UP,Pune,7721618,4001261,2.28,66.95,1121,10.7,7.31
India,3750568,Central,2001,Maharashtra,Mumbai,5010288,6312320,1.16,94.33,237,17.05,14.2
India,12615280,North,2021,Tamil Nadu,Chennai,9013226,8474051,3.24,69.79,352,19.5,10.63
India,453552,South,2015,Maharashtra,Hyderabad,9165462,8336566,3.43,78.14,187,17.16,10.32
India,9505545,South,2024,Rajasthan,Pune,4431815,8389462,2.57,79.23,607,25.42,9.53
India,12094907,East,2007,Maharashtra,Chennai,3275415,1080348,1.83,79.6,379,15.61,7.15
India,3866707,Northeast,2012,Bihar,Mumbai,2162257,605084,2.11,61.66,387,11.5,7.83
India,15770865,East,2020,Tamil Nadu,Hyderabad,9356169,3118944,0.83,87,739,13.98,10.53
India,11968810,Central,2000,Bihar,Chennai,6157937,8360698,1.59,85.56,931,26.4,12.42
India,16836014,North,2015,Karnataka,Hyderabad,6283665,2730251,3.43,94.2,1314,22.72,6.41
India,7177583,East,2006,Maharashtra,Pune,4515407,2136479,2.14,66.46,1483,21.55,10.23
India,5718843,Northeast,2004,Tamil Nadu,Chennai,3059469,2629555,2.18,79.38,444,20.77,5.3
India,8158262,South,2021,UP,Kolkata,4381183,1331066,3.36,88.13,1084,24.98,6.83
India,12260878,North,2022,Bihar,Hyderabad,8305518,4221123,3.16,64.35,1253,13.93,13.04
India,7643832,East,2002,Karnataka,Chennai,5484748,6559622,2.21,87.63,207,14.19,7.76
India,2027165,North,2011,Gujarat,Mumbai,2706831,2224728,1.31,69.45,1247,12.6,7.83
India,16321380,Central,2015,Karnataka,Mumbai,7965872,2511478,0.85,69.83,741,16.79,10.31
India,8109777,South,2018,Karnataka,Mumbai,7409370,612249,3.09,93.1,1088,15.48,8.71
India,11170253,Northeast,2004,Bihar,Pune,5573271,8549258,3.26,70.99,589,28.3,13.41
India,18016513,North,2021,UP,Kolkata,4634839,5136211,1.98,80.45,240,10.25,9.54
India,1063295,South,2024,Rajasthan,Chennai,5856132,7528658,0.78,75.4,1131,19.48,13.56
India,7711434,East,2013,Tamil Nadu,Hyderabad,9615242,1899635,2.32,62.74,734,24.61,5.09
India,16033239,Northeast,2004,Maharashtra,Hyderabad,5631086,9946878,1.6,93.27,1307,28.13,13.08
India,9530331,Northeast,2014,UP,Delhi,7518914,7491267,0.97,67.48,1401,29.32,5.29
India,8807529,West,2016,Bihar,Bangalore,5424679,8676166,3.26,69.37,300,11.39,13.7
India,1747590,North,2013,Gujarat,Kolkata,3791708,1618090,1.22,73.2,1031,13.9,14.52
India,15120567,South,2019,Tamil Nadu,Kolkata,4410755,7863475,2.63,77.45,95,29.98,13.86
India,19000583,North,2004,Maharashtra,Mumbai,5097018,4912983,1.79,65.05,358,16.27,13.91
India,1456085,East,2011,Gujarat,Mumbai,8364525,9923856,2.98,82.05,591,11.11,10.53
India,16789967,East,2015,Tamil Nadu,Mumbai,956822,503058,2.6,78.01,437,28.67,14.47
India,11064909,Northeast,2015,Maharashtra,Delhi,2179574,3566585,0.87,70.61,1392,18.07,6.21
India,14992032,Northeast,2020,Rajasthan,Delhi,3579699,8636105,1.85,84.24,1069,15.82,6.12
India,4588847,South,2006,Maharashtra,Delhi,9797976,2702732,1.28,77.99,978,13.01,7.76
India,9977435,Central,2003,Karnataka,Mumbai,7408101,4994114,2.64,89.42,511,18.5,10.46
India,2661212,North,2000,Gujarat,Hyderabad,3738615,129860,2.13,89.94,682,17.36,6.68
India,2371554,North,2004,Gujarat,Mumbai,9922870,8057498,1.52,94.3,875,28.48,13.78
India,4811515,East,2022,Bihar,Kolkata,1811843,3907860,1.49,62.36,397,14.24,7.61
India,15655487,North,2009,UP,Delhi,3434731,1792040,0.84,74.18,1498,11.73,14.15
India,11771304,South,2021,Rajasthan,Delhi,7310527,9625962,1.14,77.55,1338,15.53,7.86
India,14029450,West,2004,Karnataka,Bangalore,573436,4152564,2.64,68.18,1171,20.92,6.39
India,19614568,Northeast,2003,Karnataka,Chennai,490193,4937131,2.33,92.27,252,16.56,12.43
India,9820488,East,2001,Tamil Nadu,Bangalore,6969567,4312159,1.57,63.08,196,16.25,5.51
India,5421045,Northeast,2019,Gujarat,Bangalore,8131339,3254535,3.01,75,654,17.96,12.79
India,11814650,Northeast,2009,Maharashtra,Mumbai,8098368,3050548,1.95,66.48,425,27.45,14.35
India,2548544,Northeast,2018,Maharashtra,Chennai,8589161,1728074,2.88,83.87,675,23.25,7.31
India,575957,West,2000,Rajasthan,Kolkata,3342944,8194428,2.84,84.67,93,20.54,13.14
India,15753000,North,2023,Tamil Nadu,Chennai,2037401,7279701,3.04,90.54,279,18.06,14.18
India,15037067,Central,2004,Gujarat,Mumbai,8352842,3348895,3.05,74.31,634,11.41,8.23
India,13339355,Northeast,2012,Bihar,Hyderabad,5364190,1296034,2.54,87.13,1360,27.69,12.79
India,3740339,South,2003,Maharashtra,Pune,5022960,2040566,2.75,79.24,884,12.57,6
India,2377654,Northeast,2015,Karnataka,Kolkata,563587,6347320,2.83,88.43,185,13.73,13.66
India,15250830,Northeast,2023,Karnataka,Mumbai,6927628,135595,1.01,62.99,870,19,9.65
India,12606581,North,2015,Gujarat,Hyderabad,2171978,6014931,1.4,76.22,57,12.8,7.48
India,351951,South,2022,Maharashtra,Kolkata,3872312,8580576,0.81,65.27,1321,22.8,10.26
India,12621901,North,2001,Maharashtra,Hyderabad,8015074,4966629,1.07,87.66,803,19.89,7.57
India,362499,Northeast,2016,Bihar,Chennai,6174588,7234554,2.83,65.34,273,19.96,12.98
India,8934263,North,2019,Gujarat,Mumbai,3230218,5796492,3.34,60.28,429,29.34,8.22
India,1736279,North,2023,Maharashtra,Mumbai,3766559,2785327,2.52,92.53,1160,23.48,5.73
India,12546572,East,2011,Bihar,Chennai,3247058,4256941,3.16,76.96,1010,24.64,5.35
India,3784049,West,2017,Karnataka,Bangalore,3320681,9573903,1.45,94.48,559,22.19,7.6
India,6165790,Central,2002,Bihar,Mumbai,4652821,7687312,3.04,75.85,607,15.19,10.32
India,14850099,West,2000,Maharashtra,Pune,6957765,4046953,1.52,80.68,1173,11.26,11.35
India,18097458,West,2000,UP,Kolkata,9412949,2141660,3.18,86.05,824,21.22,10.06
India,8146173,South,2018,Gujarat,Pune,4735285,1706713,2.89,69.83,895,18.93,11.99
India,2340860,East,2010,Rajasthan,Delhi,6019804,9564254,3.45,64.65,1158,12.46,11.81
India,19638534,East,2004,Maharashtra,Delhi,2116825,2006558,2.98,83.14,1236,27.19,10.74
